Files already downloaded and verified
You are going to run models on the test set. Are you sure?
Files already downloaded and verified
SGD (
Parameter Group 0
    dampening: 0
    lr: 0.1
    momentum: 0.0
    nesterov: False
    weight_decay: 0.0
)
total epochs: 200
----  ---------  ---------  ---------  ---------  ---------  ---------
  85     0.1000     0.0021    99.9680     1.4818    76.0400   143.5407
  86     0.1000     0.0042    99.8960     1.5348    74.9000   143.4883
  87     0.1000     0.0029    99.9480     1.5562    75.2200   143.4982
  88     0.1000     0.0058    99.8700     1.5095    75.4100   143.4961
  89     0.1000     0.0023    99.9580     1.4922    75.8000   143.4915
  90     0.1000     0.0018    99.9720     1.4773    75.7800   143.5088
  91     0.1000     0.0031    99.9340     1.5331    75.5200   143.5039
  92     0.1000     0.0039    99.9160     1.5422    75.2100   143.5137
  93     0.1000     0.0062    99.8280     1.5981    74.3800   143.5229
  94     0.1000     0.0044    99.9080     1.5683    75.0400   143.5265
  95     0.1000     0.0031    99.9420     1.5475    74.9900   143.5088
  96     0.1000     0.0030    99.9300     1.5439    75.5500   143.5724
  97     0.1000     0.0028    99.9460     1.4925    75.9100   143.5695
  98     0.1000     0.0021    99.9640     1.4924    75.7900   143.5580
  99     0.1000     0.0021    99.9480     1.4881    76.0600   143.5417
 100     0.1000     0.0021    99.9520     1.4813    75.8400   143.5383
 101     0.0988     0.0016    99.9700     1.4978    75.9300   143.5375
 102     0.0975     0.0013    99.9680     1.4731    76.2400   143.5458
 103     0.0963     0.0013    99.9700     1.4941    76.3700   143.5259
 104     0.0950     0.0019    99.9480     1.5246    75.9500   143.5367
 105     0.0938     0.0015    99.9640     1.4907    76.1300   143.5039
 106     0.0926     0.0012    99.9680     1.5112    76.2200   143.5881
 107     0.0913     0.0013    99.9640     1.5007    76.3400   143.5871
 108     0.0901     0.0011    99.9720     1.4966    76.7000   143.5229
 109     0.0889     0.0011    99.9680     1.5095    76.6200   143.5051
 110     0.0876     0.0010    99.9680     1.5033    76.7700   143.5177
 111     0.0864     0.0010    99.9720     1.4965    76.5300   143.5151
 112     0.0852     0.0008    99.9780     1.5297    76.2900   143.5702
 113     0.0839     0.0008    99.9800     1.5034    76.4900   143.5139
 114     0.0827     0.0007    99.9780     1.4891    76.4000   143.5224
 115     0.0814     0.0007    99.9740     1.4896    76.4100   143.4714
 116     0.0802     0.0008    99.9700     1.4854    76.7400   143.5437
 117     0.0790     0.0008    99.9680     1.4879    76.5400   143.6617
 118     0.0777     0.0008    99.9740     1.4964    76.3300   143.4905
 119     0.0765     0.0008    99.9680     1.4753    76.5400   143.5121
 120     0.0753     0.0008    99.9740     1.4878    76.2900   143.4901
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 121     0.0740     0.0007    99.9740     1.4842    76.4800   143.6541
 122     0.0728     0.0007    99.9780     1.4894    76.2300   143.5984
 123     0.0715     0.0007    99.9780     1.4960    76.5600   143.4755
 124     0.0703     0.0007    99.9760     1.5001    76.3800   143.4822
 125     0.0691     0.0006    99.9820     1.4847    76.5600   143.5068
 126     0.0678     0.0006    99.9780     1.4990    76.5900   143.4820
 127     0.0666     0.0006    99.9760     1.4816    76.7800   143.5330
 128     0.0654     0.0006    99.9800     1.4954    76.6100   143.4843
 129     0.0641     0.0006    99.9800     1.4844    76.6500   143.5230
 130     0.0629     0.0006    99.9740     1.4872    76.6700   143.5477
 131     0.0616     0.0006    99.9780     1.4859    76.4000   143.4999
 132     0.0604     0.0006    99.9780     1.4945    76.4800   143.5894
 133     0.0592     0.0005    99.9780     1.4941    76.3300   143.5726
 134     0.0579     0.0006    99.9740     1.5021    76.4500   143.4811
 135     0.0567     0.0006    99.9780     1.4921    76.5100   143.4861
 136     0.0554     0.0006    99.9780     1.4782    76.7300   143.5306
 137     0.0542     0.0006    99.9820     1.4797    76.8800   143.4922
 138     0.0530     0.0005    99.9800     1.4881    76.7100   143.5257
 139     0.0517     0.0005    99.9860     1.4846    76.7500   143.4978
 140     0.0505     0.0005    99.9800     1.4771    76.5900   143.4971
 141     0.0493     0.0005    99.9760     1.4989    76.5500   143.6069
 142     0.0480     0.0005    99.9780     1.4951    76.6400   143.5610
 143     0.0468     0.0006    99.9680     1.4854    76.5000   143.5173
 144     0.0456     0.0005    99.9800     1.4888    76.7800   143.4687
 145     0.0443     0.0005    99.9700     1.4836    76.6600   143.6118
 146     0.0431     0.0006    99.9720     1.4790    76.6900   143.5392
 147     0.0418     0.0005    99.9800     1.4933    76.5600   143.5181
 148     0.0406     0.0005    99.9760     1.4827    76.9800   143.5074
 149     0.0394     0.0005    99.9700     1.4910    76.6800   143.5948
 150     0.0381     0.0005    99.9720     1.4892    76.6500   143.5400
 151     0.0369     0.0005    99.9820     1.4742    76.5900   143.4543
 152     0.0357     0.0005    99.9760     1.4858    76.5300   143.5284
 153     0.0344     0.0005    99.9740     1.4922    76.4800   143.5145
 154     0.0332     0.0005    99.9740     1.4828    76.7500   143.5117
 155     0.0319     0.0005    99.9760     1.4765    76.7900   143.5242
 156     0.0307     0.0004    99.9800     1.4799    76.8300   143.5369
 157     0.0295     0.0005    99.9760     1.4849    76.7700   143.5328
 158     0.0282     0.0005    99.9740     1.4881    76.4900   143.5094
 159     0.0270     0.0005    99.9780     1.4859    76.7000   143.5163
 160     0.0257     0.0005    99.9820     1.4902    76.7000   143.4945
----  ---------  ---------  ---------  ---------  ---------  ---------
  ep         lr    tr_loss     tr_acc     te_nll     te_acc       time
----  ---------  ---------  ---------  ---------  ---------  ---------
 161     0.0245     0.0004    99.9820     1.4849    76.6500   143.5155
 162     0.0233     0.0005    99.9800     1.4840    76.7100   143.5371
 163     0.0220     0.0004    99.9800     1.4786    76.7600   143.4960
 164     0.0208     0.0005    99.9760     1.4911    76.7400   143.5260
 165     0.0196     0.0005    99.9760     1.4771    76.8900   143.4997
 166     0.0183     0.0004    99.9860     1.4876    76.5100   143.5123
 167     0.0171     0.0004    99.9780     1.4851    76.5800   143.5488
 168     0.0159     0.0005    99.9780     1.4726    76.9100   143.4820
 169     0.0146     0.0005    99.9840     1.4741    76.9500   143.5710
 170     0.0134     0.0005    99.9800     1.4863    76.8400   143.6893
 171     0.0121     0.0004    99.9840     1.4956    76.8400   143.5047
 172     0.0109     0.0005    99.9780     1.4892    76.7500   143.5651
 173     0.0097     0.0004    99.9860     1.4839    76.8400   143.4888
 174     0.0084     0.0004    99.9760     1.4752    76.7000   143.5233
 175     0.0072     0.0005    99.9780     1.4886    76.7300   143.5396
 176     0.0060     0.0004    99.9800     1.4812    76.7600   143.5295
 177     0.0047     0.0004    99.9840     1.4779    76.6300   143.5088
 178     0.0035     0.0004    99.9860     1.4797    76.6600   143.5587
 179     0.0022     0.0004    99.9900     1.4846    76.6800   143.4961
 180     0.0010     0.0005    99.9760     1.4855    76.6600   143.6403
 181     0.0010     0.0005    99.9800     1.4783    76.5600   143.5751
 182     0.0010     0.0004    99.9820     1.4872    76.6300   143.5806
 183     0.0010     0.0004    99.9840     1.4737    76.7500   143.5014
 184     0.0010     0.0005    99.9800     1.4707    76.5700   143.5197
 185     0.0010     0.0004    99.9860     1.4907    76.6800   143.5126
 186     0.0010     0.0004    99.9740     1.4792    76.7900   143.5288
 187     0.0010     0.0004    99.9820     1.4836    76.7100   143.5554
 188     0.0010     0.0004    99.9840     1.4697    76.9500   143.5910
 189     0.0010     0.0005    99.9740     1.4854    76.6100   143.4903
 190     0.0010     0.0005    99.9720     1.4730    76.6000   143.5111
 191     0.0010     0.0004    99.9840     1.4973    76.6400   143.5108
 192     0.0010     0.0005    99.9800     1.4761    76.9000   143.6090
 193     0.0010     0.0004    99.9780     1.4877    76.8500   143.5143
 194     0.0010     0.0004    99.9820     1.4773    76.7200   143.5286
 195     0.0010     0.0004    99.9840     1.4805    76.5600   143.5390
 196     0.0010     0.0004    99.9920     1.4819    76.7000   143.5281
 197     0.0010     0.0004    99.9800     1.4843    76.7600   143.4877
 198     0.0010     0.0005    99.9800     1.4866    76.7400   143.5574
 199     0.0010     0.0005    99.9780     1.4934    76.8300   143.6524
 200     0.0010     0.0004    99.9840     1.4865    76.7900   143.5039
